CustomerID,Age,Gender,LoyaltyTier,PassengerType
C00917,49,M,None,Leisure
C00918,42,F,Gold,Business
C00919,33,F,Gold,Business
C00920,42,F,None,Leisure
C00921,56,M,None,Leisure
C00922,24,F,None,Business
C00923,41,M,Gold,Leisure
C00924,29,M,Silver,Leisure
C00925,57,F,None,Leisure
C00926,18,M,None,Business
C00927,31,F,Gold,Leisure
C00928,45,F,None,Leisure
C00929,63,F,None,Leisure
C00930,39,F,None,Leisure
C00931,31,F,None,Leisure
C00932,68,F,Platinum,Leisure
C00933,18,M,None,Leisure
C00934,18,F,Gold,Leisure
C00935,46,F,Gold,Leisure
C00936,32,M,Silver,Business
C00937,24,F,Silver,Leisure
C00938,50,M,Silver,Leisure
C00939,43,F,None,Business
C00940,31,F,Gold,Leisure
C00941,20,F,Platinum,Business
C00942,53,F,None,Business
C00943,49,M,None,Leisure
C00944,38,F,None,Leisure
C00945,67,F,Silver,Business
C00946,23,M,None,Leisure
C00947,18,M,None,Leisure
C00948,29,F,Silver,Leisure
C00949,39,F,None,Business
C00950,43,F,Silver,Business
C00951,36,M,Platinum,Business
C00952,45,F,None,Leisure
C00953,21,F,Silver,Leisure
C00954,61,M,Silver,Leisure
C00955,38,M,None,Leisure
C00956,56,M,None,Leisure
C00957,45,F,Silver,Leisure
C00958,46,F,None,Leisure
C00959,48,M,None,Business
C00960,46,M,Platinum,Leisure
C00961,49,F,None,Leisure
C00962,59,M,None,Leisure
C00963,42,M,Gold,Leisure
C00964,50,F,None,Leisure
C00965,38,F,None,Business
C00966,61,F,None,Leisure
C00967,29,F,None,Leisure
C00968,67,F,None,Leisure
C00969,39,F,Gold,Leisure
C00970,18,F,None,Business
C00971,41,F,None,Business
C00972,29,F,None,Business
C00973,52,Other,None,Leisure
C00974,30,M,Platinum,Leisure
C00975,33,M,Gold,Business
C00976,18,F,None,Leisure
C00977,33,F,None,Leisure
C00978,18,F,None,Business
C00979,18,F,None,Leisure
C00980,51,M,None,Business
C00981,51,F,Gold,Leisure
C00982,46,M,Silver,Leisure
C00983,25,F,Silver,Leisure
C00984,39,F,None,Leisure
C00985,39,M,None,Leisure
C00986,22,F,None,Leisure
C00987,62,M,Silver,Business
C00988,53,M,None,Leisure
C00989,36,M,Platinum,Leisure
C00990,40,M,None,Leisure
C00991,43,F,None,Business
C00992,18,F,Silver,Leisure
C00993,36,Other,None,Leisure
C00994,29,M,None,Leisure
C00995,24,F,Silver,Business
C00996,35,Other,Gold,Leisure
C00997,66,M,None,Leisure
C00998,49,M,Silver,Leisure
C00999,31,M,None,Leisure
C01000,48,F,None,Leisure
C01001,60,F,None,Business
C01002,53,M,Silver,Business
C01003,40,M,Silver,Leisure
C01004,30,F,None,Business
C01005,50,F,None,Leisure
C01006,45,M,Silver,Leisure
C01007,53,F,None,Business
C01008,49,F,Silver,Business
C01009,55,M,Gold,Leisure
C01010,31,M,Gold,Business
C01011,59,F,Gold,Business
C01012,42,F,None,Leisure
C01013,71,Other,None,Leisure
C01014,29,F,None,Leisure
C01015,66,M,Gold,Business
C01016,42,F,None,Leisure
C01017,30,F,None,Leisure
C01018,32,M,None,Business
C01019,35,M,Gold,Leisure
C01020,46,F,None,Business
C01021,47,M,Silver,Leisure
C01022,31,F,None,Business
C01023,39,M,None,Business
C01024,72,F,Gold,Leisure
C01025,65,M,None,Business
C01026,46,F,Platinum,Leisure
C01027,40,M,Gold,Leisure
C01028,41,F,None,Business
C01029,49,M,Platinum,Business
C01030,24,F,Gold,Leisure
C01031,36,M,Gold,Business
C01032,18,F,Gold,Business
C01033,45,F,Gold,Leisure
C01034,49,F,Silver,Leisure
C01035,32,F,None,Leisure
C01036,63,M,None,Business
C01037,21,F,None,Leisure
C01038,18,F,Silver,Leisure
C01039,43,F,None,Leisure
C01040,55,F,None,Leisure
C01041,65,M,None,Leisure
C01042,33,F,Platinum,Business
C01043,56,F,None,Leisure
C01044,39,F,None,Leisure
C01045,37,F,None,Leisure
C01046,53,F,Silver,Business
C01047,49,F,None,Business
C01048,18,F,None,Leisure
C01049,62,M,Gold,Business
C01050,60,F,None,Leisure
C01051,30,M,None,Business
C01052,45,M,Gold,Leisure
C01053,47,F,Gold,Leisure
C01054,43,F,None,Leisure
C01055,31,M,None,Leisure
C01056,29,F,None,Business
C01057,39,F,Silver,Leisure
C01058,57,M,Silver,Business
C01059,48,M,None,Business
C01060,34,M,Silver,Leisure
C01061,51,F,Gold,Leisure
C01062,18,M,None,Leisure
C01063,57,M,None,Business
C01064,18,Other,None,Leisure
C01065,34,F,Gold,Business
C01066,23,F,None,Leisure
C01067,20,F,None,Business
C01068,57,M,None,Leisure
C01069,32,F,Gold,Leisure
C01070,45,F,Platinum,Leisure
C01071,39,F,None,Business
C01072,47,M,None,Leisure
C01073,41,M,Gold,Business
C01074,20,Other,None,Business
C01075,54,M,None,Leisure
C01076,32,F,Silver,Business
C01077,18,M,None,Business
C01078,33,F,None,Leisure
C01079,62,M,None,Leisure
C01080,52,F,Gold,Leisure
C01081,34,M,None,Business
C01082,34,M,Gold,Business
C01083,35,F,None,Business
C01084,71,M,None,Business
C01085,45,M,Silver,Business
C01086,46,M,None,Leisure
C01087,55,M,Gold,Business
C01088,43,Other,Gold,Leisure
C01089,36,M,Silver,Leisure
C01090,37,F,None,Business
C01091,38,M,Silver,Leisure
C01092,39,M,None,Business
C01093,50,F,None,Leisure
C01094,40,M,None,Leisure
C01095,50,F,None,Leisure
C01096,38,M,None,Leisure
C01097,41,F,None,Leisure
C01098,18,F,None,Business
C01099,53,F,Platinum,Business
C01100,45,F,Gold,Leisure
C01101,54,F,None,Leisure
C01102,18,M,None,Business
C01103,71,F,None,Business
C01104,37,F,Gold,Leisure
C01105,56,M,None,Business
C01106,24,F,Platinum,Business
C01107,49,F,None,Leisure
C01108,24,F,None,Business
C01109,30,F,Platinum,Leisure
C01110,68,M,None,Leisure
C01111,37,F,None,Business
C01112,43,M,None,Business
C01113,53,F,Silver,Leisure
C01114,47,M,Silver,Leisure
C01115,42,F,None,Leisure
C01116,45,F,None,Leisure
C01117,76,F,Silver,Leisure
C01118,39,M,None,Leisure
C01119,43,F,None,Leisure
C01120,55,F,Silver,Leisure
C01121,56,F,None,Leisure
C01122,57,Other,None,Leisure
C01123,49,M,Gold,Leisure
C01124,22,F,Silver,Leisure
C01125,64,F,Silver,Leisure
C01126,22,M,Silver,Business
C01127,44,F,Silver,Business
C01128,28,F,Silver,Business
C01129,39,M,None,Business
C01130,44,F,Gold,Business
C01131,44,M,None,Leisure
C01132,46,F,None,Leisure
C01133,64,F,None,Leisure
C01134,46,M,Gold,Leisure
C01135,36,F,None,Leisure
C01136,54,M,None,Business
C01137,57,F,Gold,Leisure
C01138,21,M,Platinum,Business
C01139,48,M,Silver,Leisure
C01140,50,M,None,Leisure
C01141,35,F,None,Leisure
C01142,60,M,Silver,Business
C01143,37,M,Silver,Leisure
C01144,41,M,None,Business
C01145,37,M,Silver,Leisure
C01146,40,M,None,Leisure
C01147,23,M,Platinum,Business
C01148,18,M,None,Leisure
C01149,63,M,None,Business
C01150,27,M,None,Leisure
C01151,25,M,None,Leisure
C01152,18,F,Silver,Business
C01153,30,F,None,Business
C01154,20,F,Gold,Business
C01155,64,F,None,Leisure
C01156,55,M,Silver,Leisure
C01157,29,F,None,Leisure
C01158,73,F,None,Leisure
C01159,54,F,Gold,Business
C01160,35,M,None,Leisure
C01161,18,F,None,Leisure
C01162,74,F,Silver,Leisure
C01163,19,M,None,Leisure
C01164,18,F,None,Leisure
C01165,55,F,Silver,Leisure
C01166,76,M,Silver,Leisure
C01167,60,F,None,Leisure
C01168,48,F,None,Business
C01169,48,F,None,Leisure
C01170,52,M,Gold,Leisure
C01171,51,F,Platinum,Leisure
C01172,44,F,None,Business
C01173,41,F,None,Leisure
C01174,39,M,None,Leisure
C01175,28,F,None,Leisure
C01176,35,F,Silver,Leisure
C01177,18,F,None,Leisure
C01178,38,F,None,Business
C01179,25,M,None,Leisure
C01180,23,F,None,Business
C01181,42,F,None,Business
C01182,60,M,None,Leisure
C01183,53,M,None,Business
C01184,18,F,Silver,Leisure
C01185,25,M,None,Business
C01186,54,F,None,Leisure
C01187,25,M,Gold,Business
C01188,36,M,None,Leisure
C01189,48,F,None,Leisure
C01190,25,F,Gold,Leisure
C01191,41,M,None,Business
C01192,19,F,None,Business
C01193,30,F,Platinum,Business
C01194,44,M,Silver,Leisure
C01195,18,Other,Gold,Leisure
C01196,46,M,None,Leisure
C01197,39,F,Silver,Business
C01198,48,M,None,Leisure
C01199,43,F,Platinum,Business
C01200,60,F,None,Leisure
C01201,41,Other,Silver,Leisure
C01202,33,M,None,Business
C01203,41,M,None,Business
C01204,48,F,None,Business
C01205,40,M,None,Business
C01206,40,F,Gold,Leisure
C01207,29,M,Gold,Business
C01208,30,F,None,Leisure
C01209,18,F,Silver,Leisure
C01210,66,M,Gold,Business
C01211,21,F,Gold,Business
C01212,29,F,None,Business
C01213,29,M,Silver,Business
C01214,53,M,None,Leisure
C01215,35,M,Silver,Leisure
C01216,58,F,None,Business
C01217,29,M,Silver,Leisure
C01218,44,M,None,Business
C01219,27,F,None,Business
C01220,72,M,Gold,Business
C01221,22,F,Silver,Business
C01222,44,Other,Gold,Leisure
C01223,49,F,Gold,Business
C01224,46,M,None,Leisure
C01225,37,F,Silver,Leisure
C01226,38,M,None,Business
C01227,40,M,None,Business
C01228,37,Other,Gold,Business
C01229,54,M,Silver,Business
C01230,73,F,None,Leisure
C01231,31,M,None,Leisure
C01232,19,M,Silver,Leisure
C01233,38,F,None,Leisure
C01234,78,F,Platinum,Leisure
C01235,27,M,Silver,Leisure
C01236,64,M,Gold,Leisure
C01237,65,M,None,Business
C01238,31,M,None,Leisure
C01239,48,M,Gold,Leisure
C01240,64,M,None,Leisure
C01241,34,F,None,Business
C01242,36,M,None,Leisure
C01243,31,F,None,Leisure
C01244,24,M,None,Leisure
C01245,30,F,None,Leisure
C01246,21,M,None,Business
C01247,40,M,None,Business
C01248,28,F,None,Leisure
C01249,43,M,None,Leisure
C01250,18,F,None,Business
C01251,44,M,None,Leisure
C01252,52,F,Silver,Business
C01253,18,M,Gold,Leisure
C01254,45,F,None,Leisure
C01255,58,M,None,Business
C01256,21,F,None,Business
C01257,65,F,Silver,Leisure
C01258,46,M,None,Leisure
C01259,29,F,None,Leisure
C01260,39,F,Silver,Leisure
C01261,48,F,Silver,Leisure
C01262,41,M,Silver,Business
C01263,48,M,None,Leisure
C01264,26,F,None,Leisure
C01265,42,F,None,Leisure
C01266,18,F,None,Leisure
C01267,38,F,Platinum,Business
C01268,26,F,None,Leisure
C01269,28,F,None,Leisure
C01270,58,Other,Silver,Leisure
C01271,56,M,Platinum,Leisure
C01272,49,M,None,Leisure
C01273,23,Other,None,Business
C01274,35,M,None,Business
C01275,58,F,Silver,Business
C01276,42,F,Silver,Leisure
C01277,74,F,Silver,Business
C01278,45,F,Silver,Business
C01279,42,M,Platinum,Leisure
C01280,35,F,None,Business
C01281,42,F,None,Leisure
C01282,37,F,None,Leisure
C01283,50,M,None,Business
C01284,54,M,None,Leisure
C01285,28,M,None,Leisure
C01286,20,F,None,Leisure
C01287,18,M,None,Leisure
C01288,47,M,None,Leisure
C01289,23,M,None,Leisure
C01290,18,F,None,Leisure
C01291,45,M,None,Leisure
C01292,77,M,None,Business
C01293,39,F,None,Business
C01294,52,M,None,Leisure
C01295,41,M,Gold,Leisure
C01296,38,F,None,Leisure
C01297,53,F,None,Leisure
C01298,35,F,None,Leisure
C01299,44,M,None,Leisure
C01300,44,M,Silver,Leisure
C01301,29,F,None,Business
C01302,54,M,None,Business
C01303,37,F,None,Leisure
C01304,28,F,Silver,Leisure
C01305,48,M,Gold,Leisure
C01306,26,M,None,Leisure
C01307,40,F,Gold,Business
C01308,39,M,None,Business
C01309,56,F,Platinum,Leisure
C01310,47,M,None,Business
C01311,39,M,None,Leisure
C01312,52,F,None,Leisure
C01313,60,M,None,Leisure
C01314,48,F,None,Business
C01315,40,M,None,Leisure
C01316,20,F,Silver,Leisure
C01317,24,M,None,Business
C01318,35,M,Silver,Leisure
C01319,30,M,None,Leisure
C01320,37,M,Gold,Leisure
C01321,40,M,None,Leisure
C01322,47,M,Silver,Leisure
C01323,38,F,None,Business
C01324,47,F,None,Leisure
C01325,40,F,None,Leisure
C01326,18,F,Gold,Business
C01327,25,M,None,Leisure
C01328,37,M,None,Business
C01329,21,M,Silver,Leisure
C01330,48,M,None,Business
C01331,62,F,Gold,Business
C01332,58,F,Silver,Leisure
C01333,36,F,None,Leisure
C01334,62,F,None,Business
C01335,42,F,None,Leisure
C01336,34,Other,None,Leisure
C01337,30,F,None,Leisure
C01338,35,F,None,Leisure
C01339,34,M,Silver,Leisure
C01340,42,M,None,Business
C01341,42,F,Platinum,Leisure
C01342,40,M,Gold,Leisure
C01343,46,M,None,Leisure
C01344,57,M,None,Leisure
C01345,54,F,None,Leisure
C01346,18,F,Gold,Business
C01347,18,M,Silver,Leisure
C01348,54,Other,None,Business
C01349,19,F,None,Leisure
C01350,36,M,None,Business
C01351,22,F,None,Business
C01352,18,Other,Silver,Leisure
C01353,48,F,None,Leisure
C01354,51,M,Gold,Leisure
C01355,31,M,None,Leisure
C01356,18,F,Gold,Business
C01357,31,F,None,Leisure
C01358,45,M,Gold,Business
C01359,18,M,None,Leisure
C01360,42,F,None,Leisure
C01361,39,M,Platinum,Business
C01362,48,F,Silver,Leisure
C01363,41,F,None,Business
C01364,25,M,None,Business
C01365,57,M,None,Leisure
C01366,37,F,None,Leisure
C01367,39,F,None,Business
C01368,26,F,None,Leisure
C01369,33,F,None,Business
C01370,26,M,Silver,Leisure
C01371,37,F,Gold,Business
C01372,65,F,Platinum,Business
C01373,19,M,Gold,Business
C01374,18,M,None,Leisure
C01375,62,M,None,Business
C01376,36,M,None,Leisure
C01377,29,Other,Platinum,Leisure
C01378,55,M,None,Leisure
C01379,30,M,None,Leisure
C01380,67,F,Gold,Business
C01381,50,F,Silver,Leisure
C01382,32,F,None,Leisure
C01383,72,F,Silver,Leisure
C01384,30,M,None,Business
C01385,51,F,None,Business
C01386,44,M,None,Leisure
C01387,59,M,None,Leisure
C01388,63,M,None,Business
C01389,40,F,None,Business
C01390,28,M,None,Business
C01391,46,M,Silver,Leisure
C01392,29,M,None,Business
C01393,70,M,None,Leisure
C01394,42,M,None,Leisure
C01395,34,M,None,Business
C01396,42,M,None,Leisure
C01397,19,M,None,Leisure
C01398,25,M,Gold,Leisure
C01399,58,F,None,Leisure
C01400,30,M,None,Leisure
C01401,24,M,Gold,Business
C01402,48,F,None,Business
C01403,57,Other,Silver,Leisure
C01404,50,F,None,Leisure
C01405,54,M,Gold,Business
C01406,28,F,None,Leisure
C01407,18,F,Gold,Leisure
C01408,62,M,None,Leisure
C01409,35,M,Gold,Leisure
C01410,36,Other,None,Business
C01411,59,F,Silver,Leisure
C01412,48,M,None,Leisure
C01413,46,F,Gold,Leisure
C01414,72,M,Platinum,Business
C01415,30,M,None,Leisure
C01416,53,F,None,Business
C01417,40,F,None,Business
C01418,44,M,Silver,Leisure
C01419,62,M,None,Leisure
C01420,47,M,Gold,Business
C01421,48,F,None,Leisure
C01422,56,M,Silver,Leisure
C01423,34,F,None,Leisure
C01424,27,M,Platinum,Business
C01425,24,M,None,Business
C01426,18,M,Silver,Business
C01427,70,Other,Silver,Leisure
C01428,23,F,Gold,Leisure
C01429,36,F,None,Business
C01430,35,F,None,Leisure
C01431,44,Other,None,Business
C01432,52,M,None,Leisure
C01433,52,F,Silver,Leisure
C01434,31,F,Platinum,Business
C01435,37,F,None,Leisure
C01436,44,F,None,Business
C01437,36,F,None,Business
C01438,64,F,None,Business
C01439,47,M,Silver,Business
C01440,51,M,None,Leisure
C01441,49,M,Gold,Business
C01442,57,F,None,Leisure
C01443,42,M,Gold,Leisure
C01444,20,F,Silver,Leisure
C01445,45,M,Silver,Business
C01446,30,F,None,Leisure
C01447,32,M,Gold,Leisure
C01448,48,F,None,Business
C01449,58,F,None,Leisure
C01450,40,M,Gold,Leisure
C01451,44,F,None,Leisure
C01452,65,M,Gold,Leisure
C01453,43,F,None,Leisure
C01454,79,M,None,Leisure
C01455,48,F,Silver,Leisure
C01456,18,M,None,Leisure
C01457,51,M,None,Business
C01458,45,M,None,Leisure
C01459,59,F,Silver,Leisure
C01460,50,F,None,Business
C01461,37,M,None,Leisure
C01462,21,F,None,Business
C01463,36,M,None,Leisure
C01464,27,M,Silver,Business
C01465,31,M,None,Leisure
C01466,48,M,None,Leisure
C01467,65,M,Platinum,Leisure
C01468,45,M,Gold,Leisure
C01469,22,M,Silver,Leisure
C01470,46,F,Gold,Leisure
C01471,57,M,Silver,Business
C01472,30,F,Gold,Business
C01473,37,M,None,Business
C01474,40,M,None,Business
C01475,28,M,None,Business
C01476,49,F,None,Leisure
C01477,38,F,None,Leisure
C01478,46,M,None,Business
C01479,26,M,Silver,Leisure
C01480,33,F,None,Leisure
C01481,50,F,None,Leisure
C01482,34,M,None,Leisure
C01483,65,M,None,Leisure
C01484,34,F,Silver,Leisure
C01485,43,F,Silver,Business
C01486,53,F,Gold,Leisure
C01487,18,M,None,Leisure
C01488,18,F,None,Leisure
C01489,18,M,None,Leisure
C01490,58,F,None,Leisure
C01491,31,M,Gold,Business
C01492,78,M,Silver,Leisure
C01493,31,F,None,Business
C01494,42,F,Silver,Leisure
C01495,63,F,Gold,Leisure
C01496,70,F,None,Leisure
C01497,70,M,Silver,Leisure
C01498,58,F,Silver,Leisure
C01499,55,M,None,Leisure
C01500,48,F,Platinum,Leisure
C01501,51,F,Gold,Business
C01502,31,F,None,Leisure
C01503,27,M,None,Business
C01504,39,M,Gold,Leisure
C01505,37,M,Gold,Leisure
C01506,33,M,Gold,Leisure
C01507,50,F,Platinum,Leisure
C01508,54,F,None,Leisure
C01509,41,F,None,Leisure
C01510,62,M,None,Business
C01511,22,F,Gold,Business
C01512,37,F,None,Leisure
C01513,29,M,Gold,Leisure
C01514,18,F,None,Leisure
C01515,38,F,Silver,Business
C01516,38,M,None,Leisure
C01517,62,M,Silver,Business
C01518,49,M,None,Business
C01519,24,M,None,Business
C01520,67,M,Gold,Business
C01521,58,M,None,Leisure
C01522,48,F,None,Leisure
C01523,36,F,None,Leisure
C01524,25,M,None,Leisure
C01525,34,M,None,Leisure
C01526,56,F,None,Leisure
C01527,68,M,None,Leisure
C01528,63,M,None,Leisure
C01529,32,F,Silver,Leisure
C01530,23,M,Silver,Leisure
C01531,42,F,Gold,Leisure
C01532,18,F,None,Leisure
C01533,44,M,None,Business
C01534,37,F,Gold,Business
C01535,33,M,None,Leisure
C01536,18,Other,Silver,Leisure
C01537,47,F,Silver,Leisure
C01538,32,Other,None,Leisure
C01539,22,F,None,Leisure
C01540,18,M,None,Business
C01541,39,F,Silver,Business
C01542,66,F,Gold,Leisure
C01543,64,F,None,Business
C01544,33,M,None,Leisure
C01545,30,M,None,Leisure
C01546,47,F,None,Leisure
C01547,25,M,None,Business
C01548,44,F,None,Leisure
C01549,51,M,None,Leisure
C01550,58,F,Gold,Leisure
C01551,38,F,None,Leisure
C01552,36,M,Silver,Leisure
C01553,26,M,None,Business
C01554,27,M,Silver,Business
C01555,36,F,None,Leisure
C01556,45,M,Silver,Leisure
C01557,53,F,Silver,Leisure
C01558,27,F,None,Leisure
C01559,62,F,Gold,Leisure
C01560,35,F,None,Leisure
C01561,39,M,Silver,Business
C01562,28,F,None,Leisure
C01563,18,F,None,Leisure
C01564,53,M,None,Leisure
C01565,51,F,None,Leisure
C01566,35,F,None,Leisure
C01567,41,F,None,Business
C01568,47,Other,None,Business
C01569,18,M,Gold,Leisure
C01570,32,F,None,Business
C01571,51,F,Silver,Leisure
C01572,21,Other,None,Business
C01573,44,M,None,Leisure
C01574,19,M,None,Leisure
C01575,46,M,Platinum,Leisure
C01576,39,M,Silver,Leisure
C01577,18,M,None,Business
C01578,57,M,None,Leisure
C01579,28,M,None,Leisure
C01580,27,M,Gold,Leisure
C01581,43,F,None,Leisure
C01582,57,M,None,Leisure
C01583,24,M,None,Leisure
C01584,40,M,None,Leisure
C01585,46,F,None,Business
C01586,50,M,Silver,Business
C01587,42,M,None,Leisure
C01588,34,M,None,Leisure
C01589,27,F,Silver,Leisure
C01590,41,F,Gold,Leisure
C01591,23,F,Gold,Business
C01592,18,M,None,Business
C01593,46,M,Gold,Leisure
C01594,53,Other,Platinum,Business
C01595,18,M,Gold,Leisure
C01596,24,M,None,Leisure
C01597,49,F,None,Business
C01598,70,M,None,Leisure
C01599,40,F,Silver,Leisure
C01600,29,M,None,Leisure
C01601,37,M,None,Leisure
C01602,60,F,None,Business
C01603,30,M,None,Leisure
C01604,28,F,None,Leisure
C01605,32,F,Silver,Business
C01606,25,M,None,Business
C01607,41,F,Platinum,Business
C01608,64,F,None,Business
C01609,44,F,Platinum,Leisure
C01610,36,M,None,Business
C01611,35,F,Gold,Leisure
C01612,18,F,Gold,Leisure
C01613,53,M,None,Leisure
C01614,38,F,Silver,Business
C01615,37,F,Silver,Leisure
C01616,87,F,Gold,Leisure
C01617,44,M,None,Leisure
C01618,28,F,None,Leisure
C01619,33,M,None,Leisure
C01620,57,F,None,Leisure
C01621,41,F,None,Leisure
C01622,18,F,Platinum,Business
C01623,53,F,None,Leisure
C01624,29,F,Silver,Leisure
C01625,68,F,None,Leisure
C01626,56,F,Silver,Leisure
C01627,33,F,None,Leisure
C01628,59,M,Silver,Leisure
C01629,41,Other,None,Leisure
C01630,52,F,Platinum,Leisure
C01631,47,M,None,Leisure
C01632,27,M,None,Leisure
C01633,30,Other,None,Business
C01634,55,F,None,Business
C01635,34,M,None,Business
C01636,33,F,None,Business
C01637,25,M,None,Leisure
C01638,46,F,Gold,Business
C01639,70,F,None,Business
C01640,23,F,Silver,Business
C01641,40,F,None,Business
C01642,61,M,Silver,Leisure
C01643,38,M,None,Business
C01644,46,F,None,Leisure
C01645,24,F,None,Leisure
C01646,46,M,Silver,Business
C01647,37,F,Gold,Business
C01648,54,M,Silver,Leisure
C01649,57,M,Gold,Leisure
C01650,78,M,Silver,Business
C01651,48,M,Platinum,Leisure
C01652,44,M,Silver,Leisure
C01653,42,M,Silver,Business
C01654,34,M,None,Leisure
C01655,45,F,None,Leisure
C01656,35,F,None,Leisure
C01657,42,F,None,Leisure
C01658,59,M,None,Leisure
C01659,24,M,None,Business
C01660,57,M,None,Leisure
C01661,59,M,None,Leisure
C01662,38,F,None,Leisure
C01663,18,F,None,Leisure
C01664,30,F,None,Leisure
C01665,59,M,Platinum,Leisure
C01666,39,M,None,Leisure
C01667,25,M,None,Leisure
C01668,32,M,Gold,Leisure
C01669,52,F,None,Leisure
C01670,48,M,None,Leisure
C01671,36,F,Gold,Leisure
C01672,34,M,None,Business
C01673,34,F,Gold,Business
C01674,26,M,Silver,Business
C01675,64,M,Silver,Leisure
C01676,35,M,Silver,Leisure
C01677,58,M,None,Business
C01678,62,F,None,Leisure
C01679,54,F,Gold,Business
C01680,33,F,Gold,Leisure
C01681,46,M,None,Leisure
C01682,39,Other,None,Leisure
C01683,26,M,None,Leisure
C01684,44,M,None,Leisure
C01685,22,Other,None,Leisure
C01686,57,Other,Silver,Leisure
C01687,33,F,None,Leisure
C01688,43,M,Silver,Leisure
C01689,44,M,None,Leisure
C01690,36,F,Gold,Leisure
C01691,48,F,None,Leisure
C01692,32,M,None,Leisure
C01693,53,F,None,Leisure
C01694,19,M,None,Leisure
C01695,41,F,None,Leisure
C01696,69,F,None,Business
C01697,24,Other,Silver,Leisure
C01698,29,F,None,Business
C01699,47,F,None,Leisure
C01700,42,M,None,Leisure
C01701,45,F,None,Leisure
C01702,47,M,Gold,Business
C01703,49,F,None,Leisure
C01704,56,M,None,Business
C01705,46,F,None,Business
C01706,36,M,None,Leisure
C01707,50,M,Gold,Leisure
C01708,68,M,None,Leisure
C01709,38,F,Gold,Business
C01710,25,F,None,Business
C01711,56,M,Gold,Leisure
C01712,38,M,None,Leisure
C01713,18,M,Gold,Business
C01714,52,M,Platinum,Leisure
C01715,31,F,Gold,Leisure
C01716,38,F,Gold,Leisure
C01717,44,M,None,Leisure
C01718,42,M,Gold,Leisure
C01719,50,M,None,Leisure
C01720,33,F,None,Leisure
C01721,47,F,None,Business
C01722,36,F,None,Business
C01723,51,F,None,Business
C01724,49,M,Gold,Business
C01725,25,Other,None,Leisure
C01726,56,M,Gold,Business
C01727,31,F,None,Leisure
